2009.05.05 05:41:10,GPSD=050509,GPST=054109.000,LAT=6723.6388,NS=N,LONG=2636.8107,EW=E,T=17.96,U=26.9,T1=25.238,T2=25.048,T3=25.082,T4=25.537,UVB1=0.000,UVB2=0.000,UVB3=0.001,UVB4=0.010,SR4=9.952,SR5=9.952,SR6=10.718,SR7=10.718,AntHeight=210,GeoidHeight=22
2009.05.05 07:07:10,GPSD=050509,GPST=070709.000,LAT=6744.3457,NS=N,LONG=2631.9229,EW=E,T=0.86,U=90.0,T1=25.025,T2=24.922,T3=25.143,T4=25.018,UVB1=0.118,UVB2=0.014,UVB3=0.090,UVB4=0.017,SR4=992.142,SR5=243.442,SR6=878.076,SR7=245.739,AntHeight=356,GeoidHeight=22
2009.05.05 07:07:20,GPSD=050509,GPST=070719.000,LAT=6744.1652,NS=N,LONG=2631.4051,EW=E,T=0.90,U=90.0,T1=25.025,T2=24.845,T3=25.128,T4=24.927,UVB1=0.118,UVB2=0.014,UVB3=0.088,UVB4=0.015,SR4=969.941,SR5=240.380,SR6=859.703,SR7=244.208,AntHeight=360,GeoidHeight=22
2009.05.05 07:07:30,GPSD=050509,GPST=070729.000,LAT=6743.9888,NS=N,LONG=2630.8674,EW=E,T=0.90,U=90.0,T1=25.025,T2=25.082,T3=24.994,T4=24.866,UVB1=0.143,UVB2=0.013,UVB3=0.092,UVB4=0.014,SR4=1267.737,SR5=283.250,SR6=958.458,SR7=284.782,AntHeight=364,GeoidHeight=22
2009.05.05 07:07:40,GPSD=050509,GPST=070739.000,LAT=6743.8189,NS=N,LONG=2630.3111,EW=E,T=0.88,U=89.7,T1=25.025,T2=25.235,T3=24.842,T4=24.805,UVB1=0.136,UVB2=0.012,UVB3=0.095,UVB4=0.013,SR4=1126.877,SR5=261.050,SR6=886.497,SR7=267.940,AntHeight=355,GeoidHeight=22
2009.05.05 07:07:50,GPSD=050509,GPST=070749.000,LAT=6743.6466,NS=N,LONG=2629.7511,EW=E,T=0.94,U=89.6,T1=25.055,T2=25.177,T3=24.887,T4=24.805,UVB1=0.137,UVB2=0.010,UVB3=0.091,UVB4=0.013,SR4=1196.542,SR5=244.208,SR6=865.062,SR7=248.801,AntHeight=346,GeoidHeight=22
2009.05.05 07:08:00,GPSD=050509,GPST=070759.000,LAT=6743.4713,NS=N,LONG=2629.1874,EW=E,T=0.88,U=89.3,T1=25.051,T2=24.887,T3=25.044,T4=25.293,UVB1=0.161,UVB2=0.014,UVB3=0.096,UVB4=0.026,SR4=1518.069,SR5=292.437,SR6=881.904,SR7=294.734,AntHeight=344,GeoidHeight=22
2009.05.05 07:08:10,GPSD=050509,GPST=070809.000,LAT=6743.2953,NS=N,LONG=2628.6245,EW=E,T=0.90,U=88.9,T1=25.044,T2=24.861,T3=25.128,T4=25.354,UVB1=0.137,UVB2=0.013,UVB3=0.093,UVB4=0.023,SR4=1299.124,SR5=260.284,SR6=917.119,SR7=269.471,AntHeight=342,GeoidHeight=22
2009.05.05 07:08:20,GPSD=050509,GPST=070819.000,LAT=6743.1186,NS=N,LONG=2628.0639,EW=E,T=0.92,U=88.9,T1=25.036,T2=25.112,T3=25.147,T4=25.446,UVB1=0.142,UVB2=0.014,UVB3=0.094,UVB4=0.024,SR4=1314.435,SR5=270.236,SR6=865.828,SR7=274.064,AntHeight=344,GeoidHeight=22
2009.05.05 07:08:30,GPSD=050509,GPST=070829.000,LAT=6742.9485,NS=N,LONG=2627.4941,EW=E,T=0.92,U=88.7,T1=25.029,T2=25.242,T3=25.040,T4=25.049,UVB1=0.137,UVB2=0.008,UVB3=0.092,UVB4=0.011,SR4=1110.801,SR5=248.036,SR6=788.508,SR7=254.160,AntHeight=345,GeoidHeight=22
2009.05.05 07:08:40,GPSD=050509,GPST=070839.000,LAT=6742.7804,NS=N,LONG=2626.9174,EW=E,T=0.96,U=88.6,T1=25.021,T2=25.147,T3=24.880,T4=25.079,UVB1=0.122,UVB2=0.012,UVB3=0.087,UVB4=0.016,SR4=1134.533,SR5=248.036,SR6=916.353,SR7=257.988,AntHeight=346,GeoidHeight=22
2009.05.05 07:08:50,GPSD=050509,GPST=070849.000,LAT=6742.6195,NS=N,LONG=2626.3413,EW=E,T=0.96,U=88.8,T1=25.006,T2=24.865,T3=24.826,T4=25.049,UVB1=0.122,UVB2=0.008,UVB3=0.087,UVB4=0.013,SR4=1038.840,SR5=219.710,SR6=871.952,SR7=226.600,AntHeight=349,GeoidHeight=22
2009.05.05 07:09:00,GPSD=050509,GPST=070859.000,LAT=6742.4583,NS=N,LONG=2625.7661,EW=E,T=0.96,U=88.6,T1=24.994,T2=24.880,T3=24.990,T4=25.018,UVB1=0.115,UVB2=0.009,UVB3=0.086,UVB4=0.010,SR4=962.286,SR5=200.572,SR6=745.638,SR7=201.337,AntHeight=351,GeoidHeight=22
2009.05.05 07:09:10,GPSD=050509,GPST=070909.000,LAT=6742.2915,NS=N,LONG=2625.1988,EW=E,T=0.94,U=88.7,T1=24.983,T2=25.143,T3=25.139,T4=24.896,UVB1=0.121,UVB2=0.013,UVB3=0.091,UVB4=0.014,SR4=829.082,SR5=202.103,SR6=703.533,SR7=201.337,AntHeight=356,GeoidHeight=22
2009.05.05 07:09:20,GPSD=050509,GPST=070919.000,LAT=6742.1179,NS=N,LONG=2624.6427,EW=E,T=0.92,U=88.7,T1=24.975,T2=25.250,T3=25.154,T4=24.835,UVB1=0.128,UVB2=0.015,UVB3=0.092,UVB4=0.018,SR4=1062.572,SR5=262.581,SR6=943.147,SR7=260.284,AntHeight=360,GeoidHeight=22
2009.05.05 07:09:30,GPSD=050509,GPST=070929.000,LAT=6741.9398,NS=N,LONG=2624.0932,EW=E,T=0.94,U=88.7,T1=24.960,T2=25.112,T3=25.086,T4=24.774,UVB1=0.129,UVB2=0.016,UVB3=0.089,UVB4=0.015,SR4=1210.321,SR5=290.140,SR6=946.975,SR7=295.499,AntHeight=362,GeoidHeight=22
2009.05.05 07:09:40,GPSD=050509,GPST=070939.000,LAT=6741.7659,NS=N,LONG=2623.5511,EW=E,T=0.88,U=88.6,T1=24.952,T2=24.838,T3=24.922,T4=24.805,UVB1=0.124,UVB2=0.020,UVB3=0.089,UVB4=0.024,SR4=1201.900,SR5=359.039,SR6=940.851,SR7=361.336,AntHeight=368,GeoidHeight=22
2009.05.05 07:09:50,GPSD=050509,GPST=070949.000,LAT=6741.5864,NS=N,LONG=2623.0220,EW=E,T=0.82,U=88.4,T1=24.906,T2=24.899,T3=24.819,T4=25.293,UVB1=0.128,UVB2=0.015,UVB3=0.089,UVB4=0.029,SR4=1092.428,SR5=279.423,SR6=870.421,SR7=284.016,AntHeight=367,GeoidHeight=22
2009.05.05 07:10:00,GPSD=050509,GPST=070959.000,LAT=6741.4097,NS=N,LONG=2622.4837,EW=E,T=0.78,U=88.3,T1=24.899,T2=25.170,T3=24.948,T4=25.415,UVB1=0.136,UVB2=0.015,UVB3=0.094,UVB4=0.025,SR4=1068.696,SR5=242.677,SR6=858.938,SR7=244.208,AntHeight=369,GeoidHeight=22
2009.05.05 07:10:10,GPSD=050509,GPST=071009.000,LAT=6741.2308,NS=N,LONG=2621.9540,EW=E,T=0.72,U=88.1,T1=24.895,T2=25.242,T3=25.105,T4=25.446,UVB1=0.135,UVB2=0.018,UVB3=0.102,UVB4=0.029,SR4=1130.705,SR5=263.346,SR6=912.526,SR7=269.471,AntHeight=373,GeoidHeight=22
2009.05.05 07:10:20,GPSD=050509,GPST=071019.000,LAT=6741.0417,NS=N,LONG=2621.4335,EW=E,T=0.72,U=88.3,T1=24.891,T2=25.078,T3=25.147,T4=25.049,UVB1=0.129,UVB2=0.021,UVB3=0.098,UVB4=0.025,SR4=1152.140,SR5=313.107,SR6=927.071,SR7=319.996,AntHeight=375,GeoidHeight=22
2009.05.05 07:10:30,GPSD=050509,GPST=071029.000,LAT=6740.8389,NS=N,LONG=2620.9024,EW=E,T=0.76,U=88.6,T1=24.887,T2=24.815,T3=25.116,T4=25.049,UVB1=0.113,UVB2=0.015,UVB3=0.089,UVB4=0.020,SR4=982.190,SR5=297.030,SR6=796.163,SR7=300.092,AntHeight=356,GeoidHeight=22
2009.05.05 07:10:40,GPSD=050509,GPST=071039.000,LAT=6740.6368,NS=N,LONG=2620.3468,EW=E,T=0.76,U=88.9,T1=24.887,T2=24.929,T3=24.967,T4=25.018,UVB1=0.105,UVB2=0.013,UVB3=0.081,UVB4=0.016,SR4=884.201,SR5=285.547,SR6=757.121,SR7=289.375,AntHeight=340,GeoidHeight=22
2009.05.05 07:10:50,GPSD=050509,GPST=071049.000,LAT=6740.4451,NS=N,LONG=2619.7838,EW=E,T=0.84,U=89.3,T1=24.891,T2=25.158,T3=24.834,T4=24.957,UVB1=0.099,UVB2=0.013,UVB3=0.074,UVB4=0.016,SR4=787.742,SR5=254.160,SR6=708.126,SR7=256.456,AntHeight=333,GeoidHeight=22
2009.05.05 07:11:00,GPSD=050509,GPST=071059.000,LAT=6740.2665,NS=N,LONG=2619.2176,EW=E,T=0.92,U=89.9,T1=24.895,T2=25.242,T3=24.899,T4=24.866,UVB1=0.104,UVB2=0.016,UVB3=0.079,UVB4=0.018,SR4=857.407,SR5=272.533,SR6=768.604,SR7=274.064,AntHeight=334,GeoidHeight=22
2009.05.05 07:11:10,GPSD=050509,GPST=071109.000,LAT=6740.0931,NS=N,LONG=2618.6473,EW=E,T=0.92,U=90.3,T1=24.903,T2=25.051,T3=25.055,T4=24.805,UVB1=0.107,UVB2=0.014,UVB3=0.081,UVB4=0.012,SR4=922.478,SR5=199.041,SR6=855.110,SR7=205.165,AntHeight=335,GeoidHeight=22
2009.05.05 07:11:20,GPSD=050509,GPST=071119.000,LAT=6739.9186,NS=N,LONG=2618.0798,EW=E,T=0.98,U=90.5,T1=24.914,T2=24.807,T3=25.132,T4=24.744,UVB1=0.100,UVB2=0.012,UVB3=0.076,UVB4=0.015,SR4=914.057,SR5=236.552,SR6=864.297,SR7=241.146,AntHeight=336,GeoidHeight=22
2009.05.05 07:11:30,GPSD=050509,GPST=071129.000,LAT=6739.7405,NS=N,LONG=2617.5235,EW=E,T=1.00,U=90.6,T1=24.922,T2=24.960,T3=25.139,T4=25.262,UVB1=0.098,UVB2=0.008,UVB3=0.075,UVB4=0.018,SR4=862.765,SR5=219.710,SR6=826.785,SR7=225.835,AntHeight=340,GeoidHeight=22
2009.05.05 07:11:40,GPSD=050509,GPST=071139.000,LAT=6739.5549,NS=N,LONG=2616.9814,EW=E,T=1.09,U=90.5,T1=24.929,T2=25.177,T3=25.025,T4=25.323,UVB1=0.110,UVB2=0.008,UVB3=0.080,UVB4=0.019,SR4=995.970,SR5=229.663,SR6=898.746,SR7=229.663,AntHeight=338,GeoidHeight=22
2009.05.05 07:11:50,GPSD=050509,GPST=071149.000,LAT=6739.3663,NS=N,LONG=2616.4277,EW=E,T=1.11,U=90.5,T1=24.945,T2=25.235,T3=24.868,T4=25.415,UVB1=0.124,UVB2=0.010,UVB3=0.084,UVB4=0.021,SR4=1170.513,SR5=234.256,SR6=993.673,SR7=238.083,AntHeight=327,GeoidHeight=22
2009.05.05 07:12:00,GPSD=050509,GPST=071159.000,LAT=6739.1879,NS=N,LONG=2615.9101,EW=E,T=1.11,U=90.6,T1=24.952,T2=25.017,T3=24.834,T4=25.476,UVB1=0.113,UVB2=0.009,UVB3=0.081,UVB4=0.020,SR4=1141.423,SR5=221.242,SR6=928.602,SR7=225.835,AntHeight=326,GeoidHeight=22
2009.05.05 07:12:10,GPSD=050509,GPST=071209.000,LAT=6739.0305,NS=N,LONG=2615.4268,EW=E,T=1.11,U=90.6,T1=24.964,T2=24.800,T3=25.009,T4=25.049,UVB1=0.107,UVB2=0.009,UVB3=0.076,UVB4=0.010,SR4=991.376,SR5=188.323,SR6=853.579,SR7=190.620,AntHeight=326,GeoidHeight=22
2009.05.05 07:12:20,GPSD=050509,GPST=071219.000,LAT=6738.8719,NS=N,LONG=2615.0187,EW=E,T=1.11,U=90.5,T1=24.975,T2=24.994,T3=25.112,T4=25.049,UVB1=0.098,UVB2=0.013,UVB3=0.089,UVB4=0.013,SR4=976.066,SR5=240.380,SR6=992.142,SR7=236.552,AntHeight=320,GeoidHeight=22
2009.05.05 07:12:30,GPSD=050509,GPST=071229.000,LAT=6738.6559,NS=N,LONG=2615.0589,EW=E,T=1.09,U=90.5,T1=24.983,T2=25.200,T3=25.154,T4=25.018,UVB1=0.114,UVB2=0.010,UVB3=0.094,UVB4=0.012,SR4=1025.060,SR5=241.146,SR6=1038.075,SR7=243.442,AntHeight=306,GeoidHeight=22
2009.05.05 07:12:40,GPSD=050509,GPST=071239.000,LAT=6738.4635,NS=N,LONG=2615.2470,EW=E,T=1.09,U=90.3,T1=24.990,T2=25.223,T3=25.067,T4=24.957,UVB1=0.122,UVB2=0.013,UVB3=0.090,UVB4=0.014,SR4=1142.954,SR5=248.801,SR6=997.501,SR7=248.036,AntHeight=294,GeoidHeight=22
2009.05.05 07:12:50,GPSD=050509,GPST=071249.000,LAT=6738.2903,NS=N,LONG=2615.4592,EW=E,T=1.09,U=89.9,T1=25.002,T2=24.987,T3=24.906,T4=24.866,UVB1=0.127,UVB2=0.014,UVB3=0.092,UVB4=0.018,SR4=1175.106,SR5=297.030,SR6=1065.634,SR7=298.561,AntHeight=294,GeoidHeight=22
2009.05.05 07:13:00,GPSD=050509,GPST=071259.000,LAT=6738.1821,NS=N,LONG=2615.6473,EW=E,T=1.04,U=89.7,T1=25.006,T2=24.800,T3=24.826,T4=24.805,UVB1=0.107,UVB2=0.006,UVB3=0.092,UVB4=0.008,SR4=868.890,SR5=197.510,SR6=943.913,SR7=201.337,AntHeight=286,GeoidHeight=22
2009.05.05 07:13:10,GPSD=050509,GPST=071309.000,LAT=6738.1758,NS=N,LONG=2615.7160,EW=E,T=1.02,U=89.5,T1=25.009,T2=25.040,T3=24.975,T4=24.805,UVB1=0.114,UVB2=0.006,UVB3=0.088,UVB4=0.007,SR4=826.019,SR5=161.529,SR6=926.305,SR7=164.591,AntHeight=256,GeoidHeight=22
2009.05.05 07:13:20,GPSD=050509,GPST=071319.000,LAT=6738.1708,NS=N,LONG=2615.7195,EW=E,T=1.04,U=89.5,T1=25.017,T2=25.223,T3=25.132,T4=25.293,UVB1=0.120,UVB2=0.005,UVB3=0.089,UVB4=0.013,SR4=901.043,SR5=153.108,SR6=975.300,SR7=154.639,AntHeight=240,GeoidHeight=22
2009.05.05 07:13:30,GPSD=050509,GPST=071329.000,LAT=6738.1722,NS=N,LONG=2615.7091,EW=E,T=1.06,U=89.5,T1=25.025,T2=25.204,T3=25.158,T4=25.354,UVB1=0.123,UVB2=0.005,UVB3=0.089,UVB4=0.015,SR4=954.630,SR5=150.046,SR6=924.009,SR7=149.281,AntHeight=232,GeoidHeight=22
2009.05.05 07:13:40,GPSD=050509,GPST=071339.000,LAT=6738.1769,NS=N,LONG=2615.6859,EW=E,T=1.07,U=89.5,T1=25.025,T2=24.926,T3=25.097,T4=25.446,UVB1=0.125,UVB2=0.006,UVB3=0.091,UVB4=0.015,SR4=953.865,SR5=156.936,SR6=906.401,SR7=159.998,AntHeight=259,GeoidHeight=22
2009.05.05 07:13:50,GPSD=050509,GPST=071349.000,LAT=6738.1831,NS=N,LONG=2615.6602,EW=E,T=1.07,U=89.3,T1=25.029,T2=24.842,T3=24.937,T4=25.140,UVB1=0.126,UVB2=0.008,UVB3=0.094,UVB4=0.010,SR4=937.789,SR5=187.558,SR6=900.277,SR7=184.496,AntHeight=313,GeoidHeight=22
2009.05.05 07:14:00,GPSD=050509,GPST=071359.000,LAT=6738.1957,NS=N,LONG=2615.6371,EW=E,T=1.04,U=89.1,T1=25.032,T2=25.086,T3=24.826,T4=25.079,UVB1=0.126,UVB2=0.011,UVB3=0.098,UVB4=0.011,SR4=953.099,SR5=219.710,SR6=920.947,SR7=213.586,AntHeight=375,GeoidHeight=22
2009.05.05 07:14:10,GPSD=050509,GPST=071409.000,LAT=6738.2005,NS=N,LONG=2615.6358,EW=E,T=0.94,U=88.4,T1=25.029,T2=25.242,T3=24.960,T4=25.049,UVB1=0.126,UVB2=0.012,UVB3=0.098,UVB4=0.014,SR4=950.037,SR5=248.801,SR6=908.698,SR7=238.083,AntHeight=425,GeoidHeight=22
2009.05.05 07:14:20,GPSD=050509,GPST=071419.000,LAT=6738.1960,NS=N,LONG=2615.6553,EW=E,T=0.78,U=87.8,T1=25.029,T2=25.166,T3=25.124,T4=24.988,UVB1=0.128,UVB2=0.012,UVB3=0.099,UVB4=0.014,SR4=976.831,SR5=264.877,SR6=920.181,SR7=261.050,AntHeight=452,GeoidHeight=22
2009.05.05 07:14:30,GPSD=050509,GPST=071429.000,LAT=6738.1782,NS=N,LONG=2615.6924,EW=E,T=0.65,U=87.5,T1=25.025,T2=24.876,T3=25.162,T4=24.896,UVB1=0.137,UVB2=0.012,UVB3=0.096,UVB4=0.013,SR4=1061.041,SR5=271.002,SR6=940.085,SR7=266.409,AntHeight=429,GeoidHeight=22
2009.05.05 07:14:40,GPSD=050509,GPST=071439.000,LAT=6738.1129,NS=N,LONG=2615.8561,EW=E,T=0.49,U=87.7,T1=25.055,T2=24.876,T3=25.109,T4=24.774,UVB1=0.140,UVB2=0.013,UVB3=0.102,UVB4=0.013,SR4=1120.753,SR5=291.671,SR6=1033.481,SR7=286.313,AntHeight=385,GeoidHeight=22
2009.05.05 07:14:50,GPSD=050509,GPST=071449.000,LAT=6737.9824,NS=N,LONG=2616.1528,EW=E,T=0.47,U=88.3,T1=25.055,T2=25.139,T3=24.948,T4=24.805,UVB1=0.204,UVB2=0.013,UVB3=0.147,UVB4=0.017,SR4=2282.080,SR5=319.996,SR6=2213.947,SR7=316.169,AntHeight=364,GeoidHeight=22
2009.05.05 07:15:00,GPSD=050509,GPST=071459.000,LAT=6737.8566,NS=N,LONG=2616.5464,EW=E,T=0.41,U=88.7,T1=25.048,T2=25.250,T3=24.823,T4=25.262,UVB1=0.126,UVB2=0.008,UVB3=0.112,UVB4=0.020,SR4=927.071,SR5=206.696,SR6=1139.892,SR7=208.993,AntHeight=338,GeoidHeight=22
2009.05.05 07:15:10,GPSD=050509,GPST=071509.000,LAT=6737.8047,NS=N,LONG=2617.0404,EW=E,T=0.43,U=89.2,T1=25.044,T2=25.109,T3=24.948,T4=25.354,UVB1=0.122,UVB2=0.005,UVB3=0.091,UVB4=0.018,SR4=629.275,SR5=114.066,SR6=790.039,SR7=120.956,AntHeight=323,GeoidHeight=22
2009.05.05 07:15:20,GPSD=050509,GPST=071519.000,LAT=6737.7338,NS=N,LONG=2617.4955,EW=E,T=0.49,U=89.2,T1=25.040,T2=24.826,T3=25.109,T4=25.415,UVB1=0.097,UVB2=0.009,UVB3=0.075,UVB4=0.020,SR4=600.185,SR5=127.845,SR6=645.352,SR7=127.845,AntHeight=313,GeoidHeight=22
2009.05.05 07:15:30,GPSD=050509,GPST=071529.000,LAT=6737.6462,NS=N,LONG=2617.9042,EW=E,T=0.49,U=89.6,T1=25.025,T2=24.922,T3=25.154,T4=25.140,UVB1=0.096,UVB2=0.009,UVB3=0.075,UVB4=0.010,SR4=736.451,SR5=158.467,SR6=737.982,SR7=156.171,AntHeight=310,GeoidHeight=22
2009.05.05 07:15:40,GPSD=050509,GPST=071539.000,LAT=6737.5818,NS=N,LONG=2618.3193,EW=E,T=0.51,U=90.0,T1=25.017,T2=25.162,T3=25.109,T4=25.171,UVB1=0.082,UVB2=0.007,UVB3=0.079,UVB4=0.010,SR4=680.567,SR5=182.964,SR6=799.226,SR7=179.137,AntHeight=310,GeoidHeight=22
2009.05.05 07:15:50,GPSD=050509,GPST=071549.000,LAT=6737.6929,NS=N,LONG=2618.6504,EW=E,T=0.53,U=90.5,T1=25.002,T2=25.246,T3=24.956,T4=25.049,UVB1=0.089,UVB2=0.008,UVB3=0.078,UVB4=0.011,SR4=578.750,SR5=168.419,SR6=734.920,SR7=169.950,AntHeight=292,GeoidHeight=22
2009.05.05 07:16:00,GPSD=050509,GPST=071559.000,LAT=6737.8447,NS=N,LONG=2618.8195,EW=E,T=0.55,U=90.6,T1=24.994,T2=25.044,T3=24.823,T4=25.018,UVB1=0.099,UVB2=0.006,UVB3=0.082,UVB4=0.010,SR4=666.787,SR5=157.702,SR6=811.474,SR7=162.295,AntHeight=281,GeoidHeight=22
2009.05.05 07:16:10,GPSD=050509,GPST=071609.000,LAT=6737.9579,NS=N,LONG=2619.0117,EW=E,T=0.57,U=90.8,T1=24.983,T2=24.803,T3=24.929,T4=24.927,UVB1=0.110,UVB2=0.006,UVB3=0.076,UVB4=0.008,SR4=841.330,SR5=159.233,SR6=873.483,SR7=162.295,AntHeight=271,GeoidHeight=22
2009.05.05 07:16:20,GPSD=050509,GPST=071619.000,LAT=6737.9183,NS=N,LONG=2619.1738,EW=E,T=0.57,U=90.6,T1=24.971,T2=24.983,T3=25.097,T4=24.835,UVB1=0.102,UVB2=0.007,UVB3=0.083,UVB4=0.009,SR4=803.053,SR5=153.108,SR6=809.178,SR7=154.639,AntHeight=256,GeoidHeight=22
2009.05.05 07:16:30,GPSD=050509,GPST=071629.000,LAT=6737.8963,NS=N,LONG=2619.2152,EW=E,T=0.59,U=90.9,T1=24.956,T2=25.193,T3=25.151,T4=24.805,UVB1=0.103,UVB2=0.006,UVB3=0.081,UVB4=0.007,SR4=789.273,SR5=152.343,SR6=821.426,SR7=152.343,AntHeight=237,GeoidHeight=22
2009.05.05 07:16:40,GPSD=050509,GPST=071639.000,LAT=6737.8975,NS=N,LONG=2619.2220,EW=E,T=0.63,U=90.8,T1=24.948,T2=25.231,T3=25.120,T4=24.805,UVB1=0.104,UVB2=0.006,UVB3=0.080,UVB4=0.007,SR4=808.412,SR5=150.812,SR6=813.771,SR7=150.812,AntHeight=246,GeoidHeight=22
2009.05.05 07:16:50,GPSD=050509,GPST=071649.000,LAT=6737.9044,NS=N,LONG=2619.2095,EW=E,T=0.65,U=90.9,T1=24.903,T2=24.994,T3=24.987,T4=25.323,UVB1=0.103,UVB2=0.006,UVB3=0.080,UVB4=0.018,SR4=799.226,SR5=156.171,SR6=802.288,SR7=157.702,AntHeight=276,GeoidHeight=22
2009.05.05 07:17:00,GPSD=050509,GPST=071659.000,LAT=6737.9078,NS=N,LONG=2619.2070,EW=E,T=0.65,U=90.8,T1=24.895,T2=24.796,T3=24.830,T4=25.385,UVB1=0.102,UVB2=0.005,UVB3=0.080,UVB4=0.018,SR4=777.790,SR5=163.060,SR6=783.149,SR7=165.357,AntHeight=322,GeoidHeight=22
2009.05.05 07:17:10,GPSD=050509,GPST=071709.000,LAT=6737.9078,NS=N,LONG=2619.2040,EW=E,T=0.61,U=90.6,T1=24.891,T2=25.025,T3=24.910,T4=25.476,UVB1=0.100,UVB2=0.008,UVB3=0.080,UVB4=0.019,SR4=742.575,SR5=170.716,SR6=758.652,SR7=169.950,AntHeight=369,GeoidHeight=22
2009.05.05 07:17:20,GPSD=050509,GPST=071719.000,LAT=6737.9065,NS=N,LONG=2619.2075,EW=E,T=0.57,U=90.5,T1=24.884,T2=25.215,T3=25.074,T4=25.049,UVB1=0.102,UVB2=0.008,UVB3=0.080,UVB4=0.010,SR4=737.982,SR5=173.778,SR6=724.968,SR7=172.247,AntHeight=401,GeoidHeight=22
2009.05.05 07:17:30,GPSD=050509,GPST=071729.000,LAT=6737.8926,NS=N,LONG=2619.2150,EW=E,T=0.45,U=90.3,T1=24.884,T2=25.208,T3=25.143,T4=25.049,UVB1=0.103,UVB2=0.008,UVB3=0.081,UVB4=0.010,SR4=750.996,SR5=181.433,SR6=724.202,SR7=178.371,AntHeight=421,GeoidHeight=22
2009.05.05 07:17:40,GPSD=050509,GPST=071739.000,LAT=6737.8297,NS=N,LONG=2619.2909,EW=E,T=0.35,U=89.9,T1=24.884,T2=24.937,T3=25.135,T4=25.018,UVB1=0.103,UVB2=0.009,UVB3=0.078,UVB4=0.011,SR4=780.853,SR5=189.089,SR6=730.327,SR7=188.323,AntHeight=399,GeoidHeight=22
2009.05.05 07:17:50,GPSD=050509,GPST=071749.000,LAT=6737.6538,NS=N,LONG=2619.4708,EW=E,T=0.30,U=90.1,T1=24.887,T2=24.834,T3=25.002,T4=24.957,UVB1=0.127,UVB2=0.012,UVB3=0.090,UVB4=0.014,SR4=1063.337,SR5=228.131,SR6=928.602,SR7=225.835,AntHeight=360,GeoidHeight=22
2009.05.05 07:18:00,GPSD=050509,GPST=071759.000,LAT=6737.4560,NS=N,LONG=2619.6766,EW=E,T=0.30,U=90.5,T1=24.891,T2=25.067,T3=24.842,T4=24.957,UVB1=0.140,UVB2=0.015,UVB3=0.098,UVB4=0.015,SR4=1342.760,SR5=298.561,SR6=1224.101,SR7=293.968,AntHeight=337,GeoidHeight=22
2009.05.05 07:18:10,GPSD=050509,GPST=071809.000,LAT=6737.2741,NS=N,LONG=2619.9614,EW=E,T=0.32,U=91.0,T1=24.899,T2=25.231,T3=24.891,T4=24.805,UVB1=0.120,UVB2=0.013,UVB3=0.095,UVB4=0.015,SR4=1106.208,SR5=274.064,SR6=1152.140,SR7=276.361,AntHeight=328,GeoidHeight=22
2009.05.05 07:18:20,GPSD=050509,GPST=071819.000,LAT=6737.1198,NS=N,LONG=2620.2902,EW=E,T=0.37,U=91.4,T1=24.906,T2=25.177,T3=25.051,T4=24.774,UVB1=0.111,UVB2=0.009,UVB3=0.091,UVB4=0.011,SR4=799.991,SR5=217.414,SR6=886.497,SR7=222.773,AntHeight=320,GeoidHeight=22
2009.05.05 07:18:30,GPSD=050509,GPST=071829.000,LAT=6736.9756,NS=N,LONG=2620.6330,EW=E,T=0.43,U=91.7,T1=24.914,T2=24.887,T3=25.132,T4=25.262,UVB1=0.116,UVB2=0.006,UVB3=0.096,UVB4=0.016,SR4=944.678,SR5=203.634,SR6=1038.075,SR7=205.165,AntHeight=315,GeoidHeight=22
2009.05.05 07:18:40,GPSD=050509,GPST=071839.000,LAT=6736.8464,NS=N,LONG=2620.9899,EW=E,T=0.47,U=91.9,T1=24.929,T2=24.857,T3=25.139,T4=25.354,UVB1=0.139,UVB2=0.013,UVB3=0.116,UVB4=0.023,SR4=1315.201,SR5=287.078,SR6=1445.343,SR7=285.547,AntHeight=312,GeoidHeight=22
2009.05.05 07:18:50,GPSD=050509,GPST=071849.000,LAT=6736.7211,NS=N,LONG=2621.3776,EW=E,T=0.51,U=91.9,T1=24.941,T2=25.105,T3=25.029,T4=25.446,UVB1=0.124,UVB2=0.013,UVB3=0.104,UVB4=0.026,SR4=1133.767,SR5=280.188,SR6=1252.426,SR7=283.250,AntHeight=316,GeoidHeight=22
2009.05.05 07:19:00,GPSD=050509,GPST=071859.000,LAT=6736.5871,NS=N,LONG=2621.7572,EW=E,T=0.57,U=91.9,T1=24.948,T2=25.242,T3=24.857,T4=25.049,UVB1=0.133,UVB2=0.006,UVB3=0.099,UVB4=0.008,SR4=969.176,SR5=218.179,SR6=1077.117,SR7=232.725,AntHeight=321,GeoidHeight=22
2009.05.05 07:19:10,GPSD=050509,GPST=071909.000,LAT=6736.4050,NS=N,LONG=2622.0119,EW=E,T=0.63,U=91.9,T1=24.960,T2=25.139,T3=24.834,T4=25.079,UVB1=0.165,UVB2=0.017,UVB3=0.125,UVB4=0.020,SR4=1477.495,SR5=417.986,SR6=1325.918,SR7=417.220,AntHeight=323,GeoidHeight=22
2009.05.05 07:19:20,GPSD=050509,GPST=071919.000,LAT=6736.2492,NS=N,LONG=2622.3053,EW=E,T=0.67,U=91.7,T1=24.971,T2=24.853,T3=25.021,T4=25.049,UVB1=0.214,UVB2=0.012,UVB3=0.172,UVB4=0.016,SR4=2935.087,SR5=410.330,SR6=2974.129,SR7=421.048,AntHeight=325,GeoidHeight=22
